backend,backend_reuse_latency_total_ms,bypassed_matches,dataset,device,dtype,early_layer_attempts,early_layer_hits,energy_source,engine,fast_exact_path_hits,gpu_energy_j,gpu_joules_per_request,gpu_joules_per_total_token,hit_rate,idle_adjusted_gpu_energy_j,idle_adjusted_joules_per_request,logit_guard_attempts,logit_guard_hits,mean_latency_ms,model,n_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,policy_bypass_total,policy_exact_total,policy_plans_total,policy_semantic_partial_total,prompt_mode,recompute_tokens_total,reuse_attempts,reuse_successes,reused_prefix_tokens_total,scaffold_bypass_store_successes,scaffold_only_attempts,scaffold_only_hits,seed,semantic_blocked_by_backend_total,semantic_matches_total,semantic_opportunity_estimated_savings_ms,semantic_opportunity_plans_total,semantic_opportunity_reused_tokens_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,semantic_queries_total,semantic_scaffold_store_successes,service_throughput_rps,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,throughput_rps,wasted_compute_ratio
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,shadow_kv,,19395.95,151.530859375,0.17290641491941236,0.0,17478.301519213666,136.54923061885677,,,229.20339563268044,google/gemma-4-31B-it,128,225.0680500001181,250.0593991979258,254.1719991624996,,,,,semantic,112176,0,0,0,,,,42,,,,,,,,,,,,4.362937107627289,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,3.5550369774740402,0.0
hf,10614.144221995957,0,cnn_dailymail,cuda,float16,0,0,nvml,shadow_kv_plus,127,6755.31,52.775859375,0.06022063543003851,0.9921875,5832.303471051394,45.564870867589015,,,84.56378892265093,google/gemma-4-31B-it,128,83.28356948914006,84.29731046053348,84.77306412140024,1,127,128,0,semantic,95920,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,11.825392555608916,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,7.313048975320103,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,no_cache,,13921.393,108.7608828125,0.18174379561090875,0.0,12505.211562362869,97.69696533095991,,,160.66307243681877,google/gemma-4-31B-it,128,156.39611549704568,186.65402474289294,188.74953917445964,,,,,semantic,76599,0,0,0,,,,42,,,,,,,,,,,,6.224205630035197,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/daily_dialog/no_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json,1.0,1.0,4.653880686442699,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,shadow_kv,,13963.2,109.0875,0.18228958602592724,0.0,12492.759515091137,97.5996837116495,,,161.01464148482592,google/gemma-4-31B-it,128,156.558374495944,186.8289350903069,189.18704425464966,,,,,semantic,76599,0,0,0,,,,42,,,,,,,,,,,,6.2106153252792256,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json,,,4.740103421722392,0.0
hf,16955.381790045067,0,daily_dialog,cuda,float16,0,0,nvml,shadow_kv_plus,127,11439.502,89.371109375,0.14934270682384887,0.9921875,10030.046595696353,78.35973902887775,,,133.57601999132385,google/gemma-4-31B-it,128,133.36231251014397,134.41863295229268,139.18598626783935,1,127,128,0,semantic,60343,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,7.4863736774381575,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json,,,5.44591296130307,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,no_cache,,13980.512,109.22275,0.18630746268656717,0.0,12503.067512351166,97.68021494024349,,,162.04846814184748,google/gemma-4-31B-it,128,151.92753751034616,193.00236088820384,216.73847797341296,,,,,semantic,75040,0,0,0,,,,42,,,,,,,,,,,,6.170993231016909,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/dolly/no_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_dolly_semantic_cuda.json,1.0,1.0,4.6537116740709905,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,shadow_kv,,13997.003,109.3515859375,0.18652722547974415,0.0,12478.59611311103,97.48903213367993,,,162.20818018825867,google/gemma-4-31B-it,128,152.26431449264055,193.20020399900386,217.27388447819976,,,,,semantic,75040,0,0,0,,,,42,,,,,,,,,,,,6.164917199856387,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/dolly/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_dolly_semantic_cuda.json,,,4.739928641569234,0.0
hf,17029.226585989818,0,dolly,cuda,float16,0,0,nvml,shadow_kv_plus,127,11431.392,89.30775,0.15233731343283582,0.9921875,10093.431955580478,78.85493715297248,,,134.09405459344725,google/gemma-4-31B-it,128,133.06724150606897,137.85345879150555,138.9832848883816,1,127,128,0,semantic,58784,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,7.457452181842421,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_dolly_semantic_cuda.json,,,5.4457075934128225,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,no_cache,,14210.556,111.01996875,0.1816486559036699,0.0,12733.843406691894,99.48315161478043,,,164.35903255512585,google/gemma-4-31B-it,128,156.29007401003037,192.70983084788895,208.5796944754839,,,,,semantic,78231,0,0,0,,,,42,,,,,,,,,,,,6.0842412154294045,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/oasst1/no_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_oasst1_semantic_cuda.json,1.0,1.0,4.57077773838685,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,shadow_kv,,14205.695,110.9819921875,0.1815865194104639,0.0,12820.245017351914,100.15816419806183,,,164.57957122588596,google/gemma-4-31B-it,128,156.44831599638565,192.91610674845288,209.28705254860694,,,,,semantic,78231,0,0,0,,,,42,,,,,,,,,,,,6.076088256588644,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_oasst1_semantic_cuda.json,,,4.65387364063831,0.0
hf,17037.720649983385,0,oasst1,cuda,float16,0,0,nvml,shadow_kv_plus,127,11549.547,90.2308359375,0.14763389193542203,0.9921875,10133.80921608837,79.17038450069039,,,134.21210644514758,google/gemma-4-31B-it,128,133.9594975070213,135.51101429911796,136.04659699645708,1,127,128,0,semantic,61975,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,7.450892668976174,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_oasst1_semantic_cuda.json,,,5.446008834925791,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,no_cache,,15108.164,118.03253125,0.17909368295024836,0.0,13364.582736286675,104.41080262723965,,,176.27148135113657,google/gemma-4-31B-it,128,179.65698499028804,221.167538343434,225.04088441317435,,,,,semantic,84359,0,0,0,,,,42,,,,,,,,,,,,5.673067431753061,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/samsum/no_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_samsum_semantic_cuda.json,1.0,1.0,4.338260403136384,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,shadow_kv,,15178.31,118.580546875,0.1799252006306381,0.0,13629.272323615447,106.47869002824568,,,176.53763203259132,google/gemma-4-31B-it,128,179.61445200489834,221.18320845984272,225.36251739933505,,,,,semantic,84359,0,0,0,,,,42,,,,,,,,,,,,5.664514633431732,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/samsum/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_samsum_semantic_cuda.json,,,4.413105334069444,0.0
hf,15314.003230116214,0,samsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,9884.011,77.2188359375,0.11716605222916346,0.9921875,8664.229136348544,67.689290127723,,,120.93583810269593,google/gemma-4-31B-it,128,120.36654799885582,121.14128889515996,124.83447147227709,1,127,128,0,semantic,68103,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,8.268847478865801,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_samsum_semantic_cuda.json,,,5.816986131394869,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,no_cache,,18075.853,141.2176015625,0.17830329364648786,0.0,16282.872943568602,127.2099448716297,,,213.16363886637646,google/gemma-4-31B-it,128,216.63517950219102,224.01861704929615,227.87260989687638,,,,,semantic,101377,0,0,0,,,,42,,,,,,,,,,,,4.691231606469521,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/ultrachat/no_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_ultrachat_semantic_cuda.json,1.0,1.0,3.7640614867629054,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,shadow_kv,,18127.637,141.6221640625,0.17881409984513252,0.0,16083.582283617183,125.65298659075924,,,213.66846406215245,google/gemma-4-31B-it,128,216.94783849670785,224.59094778605504,228.57846768281888,,,,,semantic,101377,0,0,0,,,,42,,,,,,,,,,,,4.680147837395028,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_ultrachat_semantic_cuda.json,,,3.763946649368888,0.0
hf,13668.429424913484,0,ultrachat,cuda,float16,0,0,nvml,shadow_kv_plus,127,9190.306,71.799265625,0.09065474417274136,0.9921875,8107.886504544627,63.3428633167549,,,108.14192678071777,google/gemma-4-31B-it,128,107.50348999135895,108.2578062574612,111.79317035697751,1,127,128,0,semantic,85121,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,9.247107294728773,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_ultrachat_semantic_cuda.json,,,6.242857419410064,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,no_cache,,17874.458,139.644203125,0.17365307193098356,0.0,16026.973892341222,125.2107335339158,,,210.7363482347182,google/gemma-4-31B-it,128,220.10883500479395,231.58115815822384,255.69491971720709,,,,,semantic,102932,0,0,0,,,,42,,,,,,,,,,,,4.745265865982454,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/xsum/no_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_xsum_semantic_cuda.json,1.0,1.0,3.764123433627965,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,shadow_kv,,17982.376,140.4873125,0.17470151167761241,0.0,16050.55321193765,125.39494696826289,,,211.3980887964999,google/gemma-4-31B-it,128,220.89500499714632,232.24995264463357,256.38335846946575,,,,,semantic,102932,0,0,0,,,,42,,,,,,,,,,,,4.730411735002199,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/xsum/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_xsum_semantic_cuda.json,,,3.820354480478962,0.0
hf,10930.97591708647,0,xsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,7043.02,55.02359375,0.06842400808300626,0.9921875,6085.587942529806,47.54365580101411,,,86.98535814835395,google/gemma-4-31B-it,128,85.82443550403696,86.51610960441758,88.28402199607808,1,127,128,0,semantic,86676,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,11.496187649127053,results_blackwell_semantic_gemma4_31b_26b_a4b_longprefix_n128_clean_20260711/google_gemma-4-31B-it/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_xsum_semantic_cuda.json,,,7.312894169562023,0.0
