backend,backend_reuse_latency_total_ms,bypassed_matches,dataset,device,dtype,early_layer_attempts,early_layer_hits,energy_source,engine,fast_exact_path_hits,gpu_energy_j,gpu_joules_per_request,gpu_joules_per_total_token,hit_rate,idle_adjusted_gpu_energy_j,idle_adjusted_joules_per_request,logit_guard_attempts,logit_guard_hits,mean_latency_ms,model,n_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,policy_bypass_total,policy_exact_total,policy_plans_total,policy_semantic_partial_total,prompt_mode,recompute_tokens_total,reuse_attempts,reuse_successes,reused_prefix_tokens_total,scaffold_bypass_store_successes,scaffold_only_attempts,scaffold_only_hits,seed,semantic_blocked_by_backend_total,semantic_matches_total,semantic_opportunity_estimated_savings_ms,semantic_opportunity_plans_total,semantic_opportunity_reused_tokens_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,semantic_queries_total,semantic_scaffold_store_successes,service_throughput_rps,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,throughput_rps,wasted_compute_ratio
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,no_cache,,8477.879,66.2334296875,0.07557658500927115,0.0,7331.152588730098,57.27462959945389,,,96.97800060075679,google/gemma-4-12B-it,128,95.7324559931294,103.43752744520316,104.00911671502399,,,,,semantic,112176,0,0,0,,,,42,,,,,,,,,,,,10.311617003910435,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/cnn_dailymail/no_cache/benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json,1.0,1.0,6.735650677138302,0.0
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,shadow_kv,,8552.681,66.8178203125,0.07624341213806875,0.0,7442.572840739305,58.14510031827582,,,97.14636533715293,google/gemma-4-12B-it,128,95.88763250940247,103.59146044575027,104.19841480368632,,,,,semantic,112176,0,0,0,,,,42,,,,,,,,,,,,10.29374590114034,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,6.735796389890207,0.0
hf,5243.117899008212,0,cnn_dailymail,cuda,float16,0,0,nvml,shadow_kv_plus,127,3341.749,26.1074140625,0.02979023142205106,0.9921875,2622.7281346203526,20.490063551721505,,,41.60417203968336,google/gemma-4-12B-it,128,40.940052989753895,41.86254268861376,42.2388640025747,1,127,128,0,semantic,95920,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,24.03605097695896,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json,,,11.128024871402758,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,no_cache,,6113.917,47.7649765625,0.0798171908249455,0.0,5225.346496332313,40.823019502596196,,,70.14407103963549,google/gemma-4-12B-it,128,68.94647700391943,78.31388005870394,79.19524163356982,,,,,semantic,76599,0,0,0,,,,42,,,,,,,,,,,,14.256372422908584,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/daily_dialog/no_cache/benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json,1.0,1.0,8.256739427177997,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,shadow_kv,,6145.314,48.010265625,0.08022707868248934,0.0,5197.841279899478,40.60813499921467,,,70.14237613236673,google/gemma-4-12B-it,128,68.83746149833314,78.27831104659708,79.23454415737069,,,,,semantic,76599,0,0,0,,,,42,,,,,,,,,,,,14.256716911227599,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json,,,8.256712003848223,0.0
hf,7998.641110956669,0,daily_dialog,cuda,float16,0,0,nvml,shadow_kv_plus,127,5149.238,40.228421875,0.06722330578728182,0.9921875,4259.240887459165,33.275319433274724,,,62.9257088810391,google/gemma-4-12B-it,128,62.68264600657858,63.67651895197923,64.17992761620553,1,127,128,0,semantic,60343,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,15.891755814630512,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json,,,8.826056628758794,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,no_cache,,6221.873,48.6083828125,0.08291408582089552,0.0,5287.412776224678,41.3079123142553,,,71.11396074253662,google/gemma-4-12B-it,128,67.70018350653118,82.32595115259755,93.66168925989768,,,,,semantic,75040,0,0,0,,,,42,,,,,,,,,,,,14.061936496835463,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/dolly/no_cache/benchmark_hf_google_gemma-4-12B-it_public_dataset_dolly_semantic_cuda.json,1.0,1.0,8.256536662128282,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,shadow_kv,,6178.281,48.2678203125,0.08233316897654584,0.0,5249.852377717697,41.01447170091951,,,71.05529093030327,google/gemma-4-12B-it,128,67.63041999511188,81.8595904005633,93.5577997812652,,,,,semantic,75040,0,0,0,,,,42,,,,,,,,,,,,14.073547330639745,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/dolly/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_dolly_semantic_cuda.json,,,8.256622427246047,0.0
hf,8012.828715000069,0,dolly,cuda,float16,0,0,nvml,shadow_kv_plus,127,5258.189,41.0796015625,0.07007181503198294,0.9921875,4407.283849206819,34.43190507192827,,,63.03661216384171,google/gemma-4-12B-it,128,62.503458007995505,64.63634265019209,65.26290497349692,1,127,128,0,semantic,58784,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,15.863796699620348,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_dolly_semantic_cuda.json,,,8.826277070348663,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,no_cache,,6278.504,49.0508125,0.08025595991358925,0.0,5329.870781570485,41.63961548101941,,,71.47465081254722,google/gemma-4-12B-it,128,68.58958850352792,82.49957580701448,90.35920449328846,,,,,semantic,78231,0,0,0,,,,42,,,,,,,,,,,,13.990974263346134,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/oasst1/no_cache/benchmark_hf_google_gemma-4-12B-it_public_dataset_oasst1_semantic_cuda.json,1.0,1.0,8.256870489558299,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,shadow_kv,,6289.222,49.134546875,0.08039296442586698,0.0,5381.087846576295,42.03974880137731,,,71.57362560963065,google/gemma-4-12B-it,128,68.65686550008832,82.62002380070044,90.51361129619185,,,,,semantic,78231,0,0,0,,,,42,,,,,,,,,,,,13.971626999225872,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_oasst1_semantic_cuda.json,,,8.25663346896281,0.0
hf,8055.448131024605,0,oasst1,cuda,float16,0,0,nvml,shadow_kv_plus,127,5250.495,41.0194921875,0.0671152739962419,0.9921875,4368.461263701405,34.12860362266723,,,63.368057140223755,google/gemma-4-12B-it,128,63.170341003569774,63.984922105737496,64.38057194769499,1,127,128,0,semantic,61975,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,15.78082152317143,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_oasst1_semantic_cuda.json,,,8.82592232575936,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,no_cache,,6770.11,52.891484375,0.08025355919344705,0.0,5817.541401349078,45.44954219803967,,,75.99872350021997,google/gemma-4-12B-it,128,76.03428600123152,94.82951729805791,95.21326876507374,,,,,semantic,84359,0,0,0,,,,42,,,,,,,,,,,,13.158115741208544,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/samsum/no_cache/benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json,1.0,1.0,7.756228279791671,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,shadow_kv,,6717.862,52.483296875,0.07963420619021089,0.0,5737.256068019097,44.8223130313992,,,75.93996617276844,google/gemma-4-12B-it,128,76.06340700294822,94.74557970461319,95.23682029685006,,,,,semantic,84359,0,0,0,,,,42,,,,,,,,,,,,13.168296621635754,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/samsum/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json,,,7.998657855708534,0.0
hf,6795.781586988596,0,samsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,4347.148,33.96209375,0.051531525978259586,0.9921875,3537.850876247664,27.639459970684875,,,53.593526508279865,google/gemma-4-12B-it,128,53.28575200837804,54.200676194159314,54.369516740116524,1,127,128,0,semantic,68103,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,18.65896993819778,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json,,,9.84459354775282,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,no_cache,,7973.562,62.293453125,0.07865257405525908,0.0,6879.395634859866,53.7452783973427,,,91.67990763262424,google/gemma-4-12B-it,128,93.50493199599441,94.97891285500373,95.51848828792572,,,,,semantic,101377,0,0,0,,,,42,,,,,,,,,,,,10.907515352296784,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/ultrachat/no_cache/benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json,1.0,1.0,6.91761993123997,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,shadow_kv,,7983.753,62.3730703125,0.07875309981554002,0.0,6875.883640163036,53.71784093877372,,,91.71404642836478,google/gemma-4-12B-it,128,93.47666549729183,95.09923069708748,95.66332365240669,,,,,semantic,101377,0,0,0,,,,42,,,,,,,,,,,,10.903455238790183,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json,,,7.11006469840296,0.0
hf,6203.121066922904,0,ultrachat,cuda,float16,0,0,nvml,shadow_kv_plus,127,4093.559,31.9809296875,0.04037956341181925,0.9921875,3311.659867255321,25.872342712932195,,,48.9859574682896,google/gemma-4-12B-it,128,48.583399009658024,49.470636792102596,50.51302085834323,1,127,128,0,semantic,85121,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,20.41401355985206,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json,,,10.23816940548331,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,no_cache,,7825.586,61.137390625,0.07602675552792135,0.0,6742.093849273028,52.672608197445534,,,90.0982951336573,google/gemma-4-12B-it,128,94.82147450034972,96.59637155855307,104.18808845744934,,,,,semantic,102932,0,0,0,,,,42,,,,,,,,,,,,11.098989148646366,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/xsum/no_cache/benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json,1.0,1.0,7.109976873877891,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,shadow_kv,,7901.3,61.72890625,0.0767623285275716,0.0,6801.381038046138,53.135789359735455,,,90.10264907772125,google/gemma-4-12B-it,128,94.74210000189487,96.66943360498408,104.08322083225357,,,,,semantic,102932,0,0,0,,,,42,,,,,,,,,,,,11.098452822817832,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/xsum/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json,,,7.110042769910488,0.0
hf,5381.697711083689,0,xsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,3372.541,26.3479765625,0.03276474760035752,0.9921875,2641.0688754483576,20.633350589440294,,,42.69816099269974,google/gemma-4-12B-it,128,42.17674699611962,42.98540834715823,43.55598905822262,1,127,128,0,semantic,86676,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,23.420212410810237,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json,,,10.6647931531315,0.0
