backend,backend_reuse_latency_total_ms,bypassed_matches,dataset,device,dtype,early_layer_attempts,early_layer_hits,energy_source,engine,fast_exact_path_hits,gpu_energy_j,gpu_joules_per_request,gpu_joules_per_total_token,hit_rate,idle_adjusted_gpu_energy_j,idle_adjusted_joules_per_request,logit_guard_attempts,logit_guard_hits,mean_latency_ms,model,n_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,policy_bypass_total,policy_exact_total,policy_plans_total,policy_semantic_partial_total,prompt_mode,recompute_tokens_total,reuse_attempts,reuse_successes,reused_prefix_tokens_total,scaffold_bypass_store_successes,scaffold_only_attempts,scaffold_only_hits,seed,semantic_blocked_by_backend_total,semantic_matches_total,semantic_opportunity_estimated_savings_ms,semantic_opportunity_plans_total,semantic_opportunity_reused_tokens_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,semantic_queries_total,semantic_scaffold_store_successes,service_throughput_rps,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,throughput_rps,wasted_compute_ratio
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,no_cache,,2654.862,20.741109375,0.023666301179365124,0.0,2018.8600719092087,15.772344311790693,,,25.712616921893527,Qwen/Qwen2.5-3B-Instruct,128,25.554181001098186,26.896875699912925,27.262046380128595,,,,,semantic,112179,0,0,0,,,,42,,,,,,,,,,,,38.89141284365069,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/cnn_dailymail/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json,1.0,1.0,12.797969602122002,0.0
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,shadow_kv,,2665.807,20.8266171875,0.02376386846022874,0.0,2041.6979886170311,15.950765536070556,,,25.66076946868634,Qwen/Qwen2.5-3B-Instruct,128,25.580956500107277,26.70506839981499,27.047581579818143,,,,,semantic,112179,0,0,0,,,,42,,,,,,,,,,,,38.969992743993636,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json,,,13.471347367094593,0.0
hf,3922.1518989925244,0,cnn_dailymail,cuda,float16,0,0,nvml,shadow_kv_plus,127,2704.475,21.1287109375,0.024108567557207677,0.9921875,2054.6603572659205,16.052034041140004,,,30.681608109418335,Qwen/Qwen2.5-3B-Instruct,128,30.4226680004831,32.66671035030413,33.158378099824404,1,127,128,0,semantic,95923,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,32.5928157492185,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json,,,12.187502266977216,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,no_cache,,2158.987,16.8670859375,0.028717953151811013,0.0,1604.8760654227017,12.538094261114857,,,19.79400792184549,Qwen/Qwen2.5-3B-Instruct,128,19.480870999814215,21.801980699910928,22.91562220965716,,,,,semantic,75179,0,0,0,,,,42,,,,,,,,,,,,50.52033948598952,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/daily_dialog/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,1.0,1.0,14.219604816403677,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,shadow_kv,,2143.926,16.749421875,0.02851761795182165,0.0,1598.8716365889004,12.491184660850784,,,19.753003820291326,Qwen/Qwen2.5-3B-Instruct,128,19.360816000244085,22.33093989925692,22.963673059848592,,,,,semantic,75179,0,0,0,,,,42,,,,,,,,,,,,50.62521169427139,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,,,14.219528533194902,0.0
hf,2600.9196809927744,0,daily_dialog,cuda,float16,0,0,nvml,shadow_kv_plus,127,2004.987,15.6639609375,0.026669508772396548,0.9921875,1427.033569167293,11.148699759119477,,,20.335645250099788,Qwen/Qwen2.5-3B-Instruct,128,19.729770500362065,23.536045050423127,23.99734378033827,1,127,128,0,semantic,58923,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,49.174736660745644,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,,,14.219584956879258,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,no_cache,,2194.238,17.142484375,0.029339047186083513,0.0,1653.3471520530957,12.91677462541481,,,20.273951882856522,Qwen/Qwen2.5-3B-Instruct,128,19.46888550037329,23.28980150045936,25.3799380100736,,,,,semantic,74789,0,0,0,,,,42,,,,,,,,,,,,49.324374733551146,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/dolly/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_dolly_semantic_cuda.json,1.0,1.0,14.219201349735522,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,shadow_kv,,2148.646,16.786296875,0.028729438821217028,0.0,1567.2664224735206,12.24426892557438,,,20.15435591410153,Qwen/Qwen2.5-3B-Instruct,128,19.337019999966287,23.311649650077015,24.980579470729936,,,,,semantic,74789,0,0,0,,,,42,,,,,,,,,,,,49.61706562402838,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/dolly/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_dolly_semantic_cuda.json,,,14.219845728925712,0.0
hf,2603.634814000543,0,dolly,cuda,float16,0,0,nvml,shadow_kv_plus,127,2004.055,15.6566796875,0.02679611975023065,0.9921875,1455.680428934696,11.372503351052313,,,20.365886562494495,Qwen/Qwen2.5-3B-Instruct,128,19.25212449987157,24.157034599784307,30.078583430049566,1,127,128,0,semantic,58533,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,49.10171707631843,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_dolly_semantic_cuda.json,,,14.218892656803625,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,no_cache,,2181.304,17.0414375,0.028016800030825746,0.0,1598.9656077372172,12.49191881044701,,,20.35715456257492,Qwen/Qwen2.5-3B-Instruct,128,19.534346999989793,24.12080330004755,25.174959309542828,,,,,semantic,77857,0,0,0,,,,42,,,,,,,,,,,,49.12277877176528,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/oasst1/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_oasst1_semantic_cuda.json,1.0,1.0,14.21945524736523,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,shadow_kv,,2158.101,16.8601640625,0.02771877930051248,0.0,1584.6715780326972,12.380246703380447,,,20.33820267962483,Qwen/Qwen2.5-3B-Instruct,128,19.532580499799224,23.41145579998738,25.109584739757338,,,,,semantic,77857,0,0,0,,,,42,,,,,,,,,,,,49.168553178094626,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_oasst1_semantic_cuda.json,,,14.219636127018992,0.0
hf,2652.024845005144,0,oasst1,cuda,float16,0,0,nvml,shadow_kv_plus,127,2045.488,15.980375,0.0262723711419654,0.9921875,1498.5041963034664,11.707064033620831,,,20.746219796869525,Qwen/Qwen2.5-3B-Instruct,128,19.62285299987343,24.00833210062956,25.583370419726634,1,127,128,0,semantic,61601,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,48.20155236911612,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_oasst1_semantic_cuda.json,,,14.219715758744247,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,no_cache,,2232.374,17.440421875,0.026900933903717537,0.0,1660.4133813213275,12.971979541572871,,,21.10326235152371,Qwen/Qwen2.5-3B-Instruct,128,19.96769849984048,25.29190070022196,25.67742470992016,,,,,semantic,82985,0,0,0,,,,42,,,,,,,,,,,,47.38603839267522,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/samsum/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_samsum_semantic_cuda.json,1.0,1.0,14.219445148785653,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,shadow_kv,,2245.682,17.544390625,0.027061300234982225,0.0,1682.384202396035,13.143626581219024,,,21.028843437555622,Qwen/Qwen2.5-3B-Instruct,128,20.040247000451927,25.30859299995427,25.714295779953318,,,,,semantic,82985,0,0,0,,,,42,,,,,,,,,,,,47.5537327085754,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/samsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_samsum_semantic_cuda.json,,,14.219855188287566,0.0
hf,2805.5316149939244,0,samsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,2127.81,16.623515625,0.025640898957642946,0.9921875,1538.792732145244,12.021818219884718,,,21.95349525779733,Qwen/Qwen2.5-3B-Instruct,128,20.40533250055887,25.884391150020747,30.03629900051238,1,127,128,0,semantic,66729,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,45.55083317062349,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_samsum_semantic_cuda.json,,,14.219878896778377,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,no_cache,,2489.332,19.44790625,0.024740424178576397,0.0,1906.087122680233,14.89130564593932,,,24.589392343735028,Qwen/Qwen2.5-3B-Instruct,128,24.932755999543588,25.640115699889066,25.807920799770727,,,,,semantic,100618,0,0,0,,,,42,,,,,,,,,,,,40.66794274624617,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/ultrachat/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_ultrachat_semantic_cuda.json,1.0,1.0,13.471257981660111,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,shadow_kv,,2499.102,19.524234375,0.024837524101055476,0.0,1889.7686568811382,14.763817631883892,,,24.60967605462372,Qwen/Qwen2.5-3B-Instruct,128,24.973354499707057,25.66889825011458,26.141771210050138,,,,,semantic,100618,0,0,0,,,,42,,,,,,,,,,,,40.63442354057797,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_ultrachat_semantic_cuda.json,,,13.471304457798565,0.0
hf,3260.6644810057333,0,ultrachat,cuda,float16,0,0,nvml,shadow_kv_plus,127,2499.394,19.526515625,0.024840426166292312,0.9921875,1886.1049827735478,14.735195177918342,,,25.513320460952116,Qwen/Qwen2.5-3B-Instruct,128,25.332459999845014,28.94454989973383,30.512160259722805,1,127,128,0,semantic,84362,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,39.19521183181507,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_ultrachat_semantic_cuda.json,,,13.471222955699613,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,no_cache,,2472.515,19.3165234375,0.024147304991552154,0.0,1875.9248525812397,14.655662910790936,,,24.365754054635147,Qwen/Qwen2.5-3B-Instruct,128,25.290691000463994,26.116887350008255,26.91958650951165,,,,,semantic,102393,0,0,0,,,,42,,,,,,,,,,,,41.04120881125647,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/xsum/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_xsum_semantic_cuda.json,1.0,1.0,13.471187408185745,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,shadow_kv,,2581.911,20.1711796875,0.025215698338753628,0.0,1962.9407452862151,15.335474572548556,,,24.313184843769875,Qwen/Qwen2.5-3B-Instruct,128,25.097811500472744,26.27316040034202,26.87713135032027,,,,,semantic,102393,0,0,0,,,,42,,,,,,,,,,,,41.12994683443311,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/xsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_xsum_semantic_cuda.json,,,13.471221413171632,0.0
hf,3480.7421559962677,0,xsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,2527.658,19.747328125,0.024685847665367747,0.9921875,1893.93281288781,14.796350100686016,,,27.259024492174433,Qwen/Qwen2.5-3B-Instruct,128,28.812676499910594,31.706073200348325,33.6388362699563,1,127,128,0,semantic,86137,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,36.68509855468532,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_xsum_semantic_cuda.json,,,12.79782467055487,0.0
hf,0.0,0,ag_news,cuda,float16,,,nvml,no_cache,,1166.948,9.11678125,0.014558824263293161,0.0,661.9627337077426,5.171583857091739,,,9.266577945297172,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,9.249556999748165,10.18187560030128,10.497490469870172,,,,,semantic,80154,0,0,0,,,,42,,,,,,,,,,,,107.91470226692522,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/ag_news/no_cache/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_semantic_cuda.json,1.0,1.0,17.063639397298875,0.0
hf,0.0,0,ag_news,cuda,float16,,,nvml,shadow_kv,,1205.533,9.4182265625,0.015040210095566034,0.0,689.9691344601986,5.390383862970301,,,9.284725976520747,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,9.305771500294213,10.179362149710869,10.504684200386691,,,,,semantic,80154,0,0,0,,,,42,,,,,,,,,,,,107.70377095983275,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_semantic_cuda.json,,,17.06366374851689,0.0
hf,1386.5412820041456,0,ag_news,cuda,float16,0,0,nvml,shadow_kv_plus,127,1215.679,9.4974921875,0.01516679142650398,0.9921875,692.8112247245948,5.412587693160897,,,10.745761984352953,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,10.517958000036742,11.570124249874425,12.362469020463324,1,127,128,0,semantic,63898,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,93.05994320887744,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_semantic_cuda.json,,,17.063730831301278,0.0
hf,0.0,0,alpaca_eval,cuda,float16,,,nvml,no_cache,,1156.095,9.0319921875,0.015178822293704458,0.0,648.6016585910054,5.06720045774223,,,8.991110132825497,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,8.950247000029776,9.811253399811903,10.318662359495647,,,,,semantic,76165,0,0,0,,,,42,,,,,,,,,,,,111.22097107331788,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/alpaca_eval/no_cache/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_semantic_cuda.json,1.0,1.0,17.06341430709641,0.0
hf,0.0,0,alpaca_eval,cuda,float16,,,nvml,shadow_kv,,1184.349,9.2527265625,0.015549780082715157,0.0,681.8248000683074,5.326756250533651,,,9.040763726531509,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,9.038822000093205,10.085584250145985,10.257676049741349,,,,,semantic,76165,0,0,0,,,,42,,,,,,,,,,,,110.61012434882537,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_semantic_cuda.json,,,17.06365947652802,0.0
hf,1352.165412998147,0,alpaca_eval,cuda,float16,0,0,nvml,shadow_kv_plus,127,1175.224,9.1814375,0.015429974397689226,0.9921875,641.8275336894246,5.01427760694863,,,10.493146804698483,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,10.195248499712761,11.352495300434384,11.935047950437367,1,127,128,0,semantic,59909,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,95.30029633743742,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_semantic_cuda.json,,,17.0633877183046,0.0
hf,0.0,0,banking77,cuda,float16,,,nvml,no_cache,,1161.958,9.077796875,0.015303419028553367,0.0,656.1500744045659,5.126172456285671,,,8.926324226614213,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,8.834233000015956,9.743051950817971,9.986465319780109,,,,,semantic,75928,0,0,0,,,,42,,,,,,,,,,,,112.0281959979067,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/banking77/no_cache/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_semantic_cuda.json,1.0,1.0,17.0637448325388,0.0
hf,0.0,0,banking77,cuda,float16,,,nvml,shadow_kv,,1174.725,9.1775390625,0.015471565167000314,0.0,663.9030936262544,5.186742918955113,,,9.028202335912283,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,8.99855099942215,9.831632450232064,10.089574089861344,,,,,semantic,75928,0,0,0,,,,42,,,,,,,,,,,,110.76402176125485,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/banking77/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_semantic_cuda.json,,,17.06357962622156,0.0
hf,1336.2285240045821,0,banking77,cuda,float16,0,0,nvml,shadow_kv_plus,127,1175.014,9.179796875,0.015475371404488462,0.9921875,652.546473611074,5.098019325086516,,,10.358460523427482,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,10.056263499791385,11.09875820011439,11.627142859770174,1,127,128,0,semantic,59672,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,96.53944210515877,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_semantic_cuda.json,,,17.06283467932871,0.0
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,no_cache,,1390.558,10.863734375,0.011052841586519355,0.0,854.888428850107,6.6788158503914605,,,11.976960773417034,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,11.785133499870426,13.68043999968904,13.902067540138887,,,,,semantic,125810,0,0,0,,,,42,,,,,,,,,,,,83.4936357326567,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/cnn_dailymail/no_cache/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_semantic_cuda.json,1.0,1.0,15.997262464462269,0.0
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,shadow_kv,,1429.532,11.16821875,0.011362626182338447,0.0,869.9789350462937,6.79671043004917,,,12.032820289093138,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,11.966209500315017,13.416625449508501,14.072274939662748,,,,,semantic,125810,0,0,0,,,,42,,,,,,,,,,,,83.1060363218776,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_semantic_cuda.json,,,15.997081950285112,0.0
hf,1945.4734940009075,0,cnn_dailymail,cuda,float16,0,0,nvml,shadow_kv_plus,127,1584.212,12.37665625,0.01259209919720213,0.9921875,1015.4700289585237,7.933359601238466,,,15.113991140594862,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,14.837272499789833,15.861880800048311,16.149066530406344,1,127,128,0,semantic,109554,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,66.16386040574598,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_semantic_cuda.json,,,15.055292709029944,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,no_cache,,1207.691,9.4350859375,0.014335802381206748,0.0,682.1674883552375,5.329433502775293,,,9.51420780475587,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,9.449927000332536,10.736799750748105,11.022566199881112,,,,,semantic,84243,0,0,0,,,,42,,,,,,,,,,,,105.10596578520492,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/daily_dialog/no_cache/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_semantic_cuda.json,1.0,1.0,17.063585224341708,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,shadow_kv,,1210.479,9.4568671875,0.014368897119048468,0.0,708.008763304058,5.531318463312953,,,9.554278046948639,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,9.502604999852338,10.621195949852336,11.121617020717167,,,,,semantic,84243,0,0,0,,,,42,,,,,,,,,,,,104.66515576437209,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_semantic_cuda.json,,,17.063596663984203,0.0
hf,1486.243418002232,0,daily_dialog,cuda,float16,0,0,nvml,shadow_kv_plus,127,1262.963,9.8668984375,0.014991904371876594,0.9921875,706.6336678432662,5.520575530025517,,,11.523673937510637,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,11.281683499873907,12.55573599969466,13.449433309424423,1,127,128,0,semantic,67987,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,86.77788051125835,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_semantic_cuda.json,,,15.997058496876456,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,no_cache,,1193.269,9.3224140625,0.014271162723945751,0.0,683.0967753810287,5.336693557664287,,,9.589076804687124,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,9.319424500517925,11.524009249706067,12.111181680411391,,,,,semantic,83614,0,0,0,,,,42,,,,,,,,,,,,104.28532593577744,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/dolly/no_cache/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_semantic_cuda.json,1.0,1.0,17.063866947962556,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,shadow_kv,,1204.081,9.4068828125,0.014400471212954766,0.0,689.7909993701974,5.388992182579667,,,9.49354121092938,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,9.278606500174646,11.520491599776504,11.964189180007452,,,,,semantic,83614,0,0,0,,,,42,,,,,,,,,,,,105.33477211314533,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/dolly/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_semantic_cuda.json,,,17.063650650488434,0.0
hf,1410.3242130013314,0,dolly,cuda,float16,0,0,nvml,shadow_kv_plus,127,1213.972,9.48415625,0.014518764800153084,0.9921875,742.5832268607539,5.80143145984964,,,10.946639226524724,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,10.248613999465306,13.122549750551114,14.436149840594227,1,127,128,0,semantic,67358,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,91.35223873797787,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_semantic_cuda.json,,,17.061225737135395,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,no_cache,,1168.483,9.1287734375,0.013398190615970279,0.0,701.5223271956781,5.4806431812162355,,,9.442361593727355,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,9.256081499643187,10.914159499270681,11.302666410010715,,,,,semantic,87212,0,0,0,,,,42,,,,,,,,,,,,105.90570908281133,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/oasst1/no_cache/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_semantic_cuda.json,1.0,1.0,17.06398495222367,0.0
